0.8091422401715862,0.4601002314281174,0.7158185332101968,0.22542715325553397,0.8539175561118587,0.07297225746059943
0.982011842800342,0.5138078948394247,0.1942137813775744,0.5028849397051821,0.2801105693224496,0.7213980551449546
0.9225852381090414,0.8325215099591929,0.8034199686280641,0.7020236189423384,0.5904465771192869,0.3096810795435616
0.3549024836648651,0.32253564854897065,0.3372420995765121,0.1294576769654593,0.3800369891825982,0.18611497093919005
0.848213617493076,0.9655377677915661,0.8894972920405341,0.7434633550999764,0.2751338625191664,0.8678974125104497
0.8803190844986211,0.4975977755560953,0.007044984972560009,0.6613896467157431,0.7808687012555212,0.33820624942749367
0.7123898214219074,0.53877017362753,0.17552293281890086,0.10889207708729409,0.5358932738023194,0.3025799943143018
0.3805977063296172,0.302552381081609,0.1887838257584259,0.002160808148546689,0.8759464653827359,0.8155247294517497
0.807375135200861,0.5060766154054281,0.15994566828235735,0.011307991694525121,0.7835186118534919,0.3249556868928275
0.8583322968519641,0.4743597304523627,0.1995335167875163,0.28582325304150347,0.3284072180750053,0.6891981857988235
0.9847389326960785,0.21436604853426622,0.6719305101754286,0.015232265406747825,0.3607359864323698,0.9025351839233765
0.16141313338276564,0.2556549091138077,0.0068625751307214156,0.37464662346694555,0.6103893813823301,0.2210013556239886
0.7799569004657187,0.4217604151659833,0.894977389675478,0.2517950971194933,0.13365806159916505,0.359724904524642
0.5278485867939674,0.6834352683530532,0.5131868871295084,0.05726629258794591,0.00712238280184907,0.6400732632098097
0.24816174970075933,0.8453312075901054,0.41758700714360064,0.13405445077109612,0.895764075665008,0.29517748824233037
0.18605964337433145,0.941512906840644,0.28914659876431614,0.2865867116275991,0.37678731341168237,0.6562321775366022
0.8189903324586114,0.9934882909219401,0.4513386328459883,0.9779243022809335,0.9200817179023517,0.18449332284554965
0.6420262087943416,0.4165707513532243,0.39389162452061566,0.2515674915851899,0.3761684822750535,0.2517408852516829
0.13253312907006953,0.9475578663602321,0.15134415960675107,0.09070558517494642,0.48142906482646985,0.9776693074803836
0.7455322501471903,0.9386677481801784,0.004726591912825651,0.1138245544601304,0.6312568974731338,0.8459944375228959
